id,timestamp_long,COx
1963,1087664400.0,72.0
1964,1087668000.0,88.0
1965,1087671600.0,56.0
1966,1087675200.0,82.0
1967,1087678800.0,125.0
1968,1087682400.0,144.0
1969,1087686000.0,54.0
1970,1087689600.0,48.0
1971,1087696800.0,41.0
1972,1087700400.0,40.0
1973,1087704000.0,48.0
1974,1087707600.0,44.0
1975,1087711200.0,59.0
1976,1087714800.0,59.0
1977,1087718400.0,53.0
1978,1087722000.0,42.0
1979,1087725600.0,43.0
1980,1087729200.0,23.0
1981,1087732800.0,22.0
1982,1087736400.0,37.0
1983,1087740000.0,53.0
1984,1087743600.0,68.0
1985,1087747200.0,125.0
1986,1087750800.0,96.0
1987,1087754400.0,75.0
1988,1087758000.0,74.0
1989,1087761600.0,92.0
1990,1087765200.0,136.0
1991,1087768800.0,119.0
1992,1087772400.0,76.0
1993,1087776000.0,21.0
1994,1087783200.0,15.0
1995,1087786800.0,52.0
1996,1087790400.0,85.0
1997,1087794000.0,177.0
1998,1087797600.0,232.0
1999,1087801200.0,201.0
2000,1087804800.0,134.0
2001,1087808400.0,104.0
2002,1087812000.0,89.0
2003,1087815600.0,66.0
2004,1087819200.0,85.0
2005,1087822800.0,105.0
2006,1087826400.0,99.0
2007,1087830000.0,132.0
2008,1087833600.0,186.0
2009,1087837200.0,174.0
2010,1087840800.0,149.0
2011,1087844400.0,114.0
2012,1087848000.0,92.0
2013,1087851600.0,75.0
2014,1087855200.0,74.0
2015,1087858800.0,35.0
2016,1087862400.0,22.0
2017,1087869600.0,24.0
2018,1087873200.0,30.0
2019,1087876800.0,93.0
2020,1087880400.0,332.0
2021,1087884000.0,387.0
2022,1087887600.0,267.0
2023,1087891200.0,269.0
2024,1087894800.0,193.0
2025,1087898400.0,239.0
2026,1087902000.0,232.0
2027,1087905600.0,152.0
2028,1087909200.0,115.0
2029,1087912800.0,169.0
2030,1087916400.0,226.0
2031,1087920000.0,218.0
2032,1087923600.0,245.0
2033,1087927200.0,236.0
2034,1087930800.0,104.0
2035,1087934400.0,104.0
2036,1087938000.0,144.0
2037,1087941600.0,79.0
2038,1087945200.0,51.0
2039,1087948800.0,38.0
2040,1087956000.0,24.0
2041,1087959600.0,30.0
2042,1087963200.0,73.0
2043,1087966800.0,305.0
2044,1087970400.0,295.0
2045,1087974000.0,331.0
2046,1087977600.0,304.0
2047,1087981200.0,210.0
2048,1087984800.0,163.0
2049,1087988400.0,132.0
2050,1087992000.0,126.0
2051,1087995600.0,150.0
2052,1087999200.0,171.0
2053,1088002800.0,234.0
2054,1088006400.0,251.0
2055,1088010000.0,294.0
2056,1088013600.0,300.0
2057,1088017200.0,159.0
2058,1088020800.0,176.0
2059,1088024400.0,192.0
2060,1088028000.0,152.0
2061,1088031600.0,63.0
2062,1088035200.0,35.0
2063,1088042400.0,21.0
2064,1088046000.0,41.0
2065,1088049600.0,48.0
2066,1088053200.0,102.0
2067,1088056800.0,111.0
2068,1088060400.0,93.0
2069,1088064000.0,118.0
2070,1088067600.0,93.0
2071,1088071200.0,56.0
2072,1088074800.0,51.0
2073,1088078400.0,52.0
2074,1088082000.0,59.0
2075,1088085600.0,62.0
2076,1088089200.0,85.0
2077,1088092800.0,109.0
2078,1088096400.0,168.0
2079,1088100000.0,166.0
2080,1088103600.0,149.0
2081,1088107200.0,118.0
2082,1088110800.0,160.0
2083,1088114400.0,124.0
2084,1088118000.0,95.0
2085,1088121600.0,34.0
2086,1088128800.0,45.0
2087,1088132400.0,35.0
2088,1088136000.0,141.0
2089,1088139600.0,199.0
2090,1088143200.0,224.0
2091,1088146800.0,245.0
2092,1088150400.0,153.0
2093,1088154000.0,145.0
2094,1088157600.0,130.0
2095,1088161200.0,95.0
2096,1088164800.0,88.0
2097,1088168400.0,89.0
2098,1088172000.0,127.0
2099,1088175600.0,149.0
2100,1088179200.0,170.0
2101,1088182800.0,210.0
2102,1088186400.0,230.0
2103,1088190000.0,203.0
2104,1088193600.0,174.0
2105,1088197200.0,164.0
2106,1088200800.0,76.0
2107,1088204400.0,52.0
2108,1088208000.0,47.0
2109,1088215200.0,37.0
2110,1088218800.0,41.0
2111,1088222400.0,74.0
2112,1088226000.0,168.0
2113,1088229600.0,176.0
2114,1088233200.0,184.0
2115,1088236800.0,187.0
2116,1088240400.0,118.0
2117,1088244000.0,89.0
2118,1088247600.0,70.0
2119,1088251200.0,51.0
2120,1088254800.0,52.0
2121,1088258400.0,70.0
2122,1088262000.0,80.0
2123,1088265600.0,90.0
2124,1088269200.0,111.0
2125,1088272800.0,107.0
2126,1088276400.0,73.0
2127,1088280000.0,75.0
2128,1088283600.0,144.0
2129,1088287200.0,120.0
2130,1088290800.0,71.0
2131,1088294400.0,40.0
2132,1088301600.0,34.0
2133,1088305200.0,27.0
2134,1088308800.0,30.0
2135,1088312400.0,40.0
2136,1088316000.0,56.0
2137,1088319600.0,104.0
2138,1088323200.0,121.0
2139,1088326800.0,100.0
2140,1088330400.0,59.0
2141,1088334000.0,42.0
2142,1088337600.0,38.0
2143,1088341200.0,40.0
2144,1088344800.0,70.0
2145,1088348400.0,95.0
2146,1088352000.0,90.0
2147,1088355600.0,90.0
2148,1088359200.0,111.0
2149,1088362800.0,135.0
2150,1088366400.0,146.0
2151,1088370000.0,100.0
2152,1088373600.0,69.0
2153,1088377200.0,47.0
2154,1088380800.0,26.0
2155,1088388000.0,24.0
2156,1088391600.0,55.0
2157,1088395200.0,47.0
2158,1088398800.0,209.0
2159,1088402400.0,348.0
2160,1088406000.0,337.0
2161,1088409600.0,280.0
2162,1088413200.0,169.0
2163,1088416800.0,126.0
2164,1088420400.0,108.0
2165,1088424000.0,93.0
2166,1088427600.0,112.0
2167,1088431200.0,110.0
2168,1088434800.0,188.0
2169,1088438400.0,203.0
2170,1088442000.0,167.0
2171,1088445600.0,116.0
2172,1088449200.0,89.0
2173,1088452800.0,103.0
2174,1088456400.0,100.0
2175,1088460000.0,86.0
2176,1088463600.0,52.0
2177,1088467200.0,27.0
2178,1088474400.0,35.0
2179,1088478000.0,42.0
2180,1088481600.0,57.0
2181,1088485200.0,228.0
2182,1088488800.0,350.0
2183,1088492400.0,232.0
2184,1088496000.0,206.0
2185,1088499600.0,159.0
2186,1088503200.0,184.0
2187,1088506800.0,136.0
2188,1088510400.0,124.0
2189,1088514000.0,133.0
2190,1088517600.0,156.0
2191,1088521200.0,200.0
2192,1088524800.0,202.0
2193,1088528400.0,286.0
2194,1088532000.0,141.0
2195,1088535600.0,117.0
2196,1088539200.0,110.0
2197,1088542800.0,100.0
2198,1088546400.0,112.0
2199,1088550000.0,35.0
2200,1088553600.0,33.0
2201,1088560800.0,28.0
2202,1088564400.0,49.0
2203,1088568000.0,81.0
2204,1088571600.0,178.0
2205,1088575200.0,223.0
2206,1088578800.0,290.0
2207,1088582400.0,274.0
2208,1088586000.0,278.0
2209,1088589600.0,152.0
2210,1088593200.0,118.0
2211,1088596800.0,141.0
2212,1088600400.0,131.0
2213,1088604000.0,171.0
2214,1088607600.0,287.0
2215,1088611200.0,267.0
2216,1088614800.0,280.0
2217,1088618400.0,224.0
2218,1088622000.0,137.0
2219,1088625600.0,118.0
2220,1088629200.0,128.0
2221,1088632800.0,111.0
2222,1088636400.0,66.0
2223,1088640000.0,36.0
2224,1088647200.0,31.0
2225,1088650800.0,75.0
2226,1088654400.0,66.0
2227,1088658000.0,154.0
2228,1088661600.0,239.0
2229,1088665200.0,246.0
2230,1088668800.0,261.0
2231,1088672400.0,179.0
2232,1088676000.0,159.0
2233,1088679600.0,111.0
2234,1088683200.0,101.0
2235,1088686800.0,118.0
2236,1088690400.0,120.0
2237,1088694000.0,177.0
2238,1088697600.0,186.0
2239,1088701200.0,235.0
2240,1088704800.0,195.0
2241,1088708400.0,106.0
2242,1088712000.0,107.0
2243,1088715600.0,134.0
2244,1088719200.0,117.0
2245,1088722800.0,83.0
2246,1088726400.0,77.0
2247,1088733600.0,37.0
2248,1088737200.0,50.0
2249,1088740800.0,60.0
2250,1088744400.0,179.0
2251,1088748000.0,300.0
2252,1088751600.0,263.0
2253,1088755200.0,265.0
2254,1088758800.0,164.0
2255,1088762400.0,122.0
2256,1088766000.0,125.0
2257,1088769600.0,125.0
2258,1088773200.0,115.0
2259,1088776800.0,162.0
2260,1088780400.0,149.0
2261,1088784000.0,161.0
2262,1088787600.0,201.0
2263,1088791200.0,209.0
2264,1088794800.0,133.0
2265,1088798400.0,133.0
2266,1088802000.0,134.0
2267,1088805600.0,164.0
2268,1088809200.0,72.0
2269,1088812800.0,50.0
2270,1088820000.0,27.0
2271,1088823600.0,74.0
2272,1088827200.0,69.0
2273,1088830800.0,162.0
2274,1088834400.0,208.0
2275,1088838000.0,168.0
2276,1088841600.0,139.0
2277,1088845200.0,104.0
2278,1088848800.0,99.0
2279,1088852400.0,89.0
2280,1088856000.0,57.0
2281,1088859600.0,64.0
2282,1088863200.0,65.0
2283,1088866800.0,79.0
2284,1088870400.0,80.0
2285,1088874000.0,81.0
2286,1088877600.0,59.0
2287,1088881200.0,90.0
2288,1088884800.0,122.0
2289,1088888400.0,120.0
2290,1088892000.0,126.0
2291,1088895600.0,68.0
2292,1088899200.0,65.0
2293,1088906400.0,38.0
2294,1088910000.0,31.0
2295,1088913600.0,40.0
2296,1088917200.0,36.0
2297,1088920800.0,64.0
2298,1088924400.0,56.0
2299,1088928000.0,56.0
2300,1088931600.0,43.0
2301,1088935200.0,40.0
2302,1088938800.0,34.0
2303,1088942400.0,28.0
2304,1088946000.0,32.0
2305,1088949600.0,39.0
2306,1088953200.0,52.0
2307,1088956800.0,60.0
2308,1088960400.0,104.0
2309,1088964000.0,102.0
2310,1088967600.0,120.0
2311,1088971200.0,89.0
2312,1088974800.0,121.0
2313,1088978400.0,107.0
2314,1088982000.0,41.0
2315,1088985600.0,34.0
2316,1088992800.0,41.0
2317,1088996400.0,38.0
2318,1089000000.0,59.0
2319,1089003600.0,165.0
2320,1089007200.0,287.0
2321,1089010800.0,317.0
2322,1089014400.0,330.0
2323,1089018000.0,204.0
2324,1089021600.0,189.0
2325,1089025200.0,165.0
2326,1089028800.0,139.0
2327,1089032400.0,156.0
2328,1089036000.0,130.0
2329,1089039600.0,173.0
2330,1089043200.0,302.0
2331,1089046800.0,239.0
2332,1089050400.0,139.0
2333,1089054000.0,92.0
2334,1089057600.0,104.0
2335,1089061200.0,108.0
2336,1089064800.0,107.0
2337,1089068400.0,55.0
2338,1089072000.0,43.0
2339,1089079200.0,23.0
2340,1089082800.0,65.0
2341,1089086400.0,165.0
2342,1089090000.0,274.0
2343,1089093600.0,369.0
2344,1089097200.0,308.0
2345,1089100800.0,227.0
2346,1089104400.0,178.0
2347,1089108000.0,267.0
2348,1089111600.0,278.0
2349,1089115200.0,165.0
2350,1089118800.0,172.0
2351,1089122400.0,216.0
2352,1089126000.0,306.0
2353,1089129600.0,317.0
2354,1089133200.0,251.0
2355,1089136800.0,230.0
2356,1089140400.0,154.0
2357,1089144000.0,137.0
2358,1089147600.0,133.0
2359,1089151200.0,117.0
2360,1089154800.0,106.0
2361,1089158400.0,55.0
2362,1089165600.0,27.0
2363,1089169200.0,46.0
2364,1089172800.0,144.0
2365,1089176400.0,392.0
2366,1089180000.0,358.0
2367,1089183600.0,381.0
2368,1089187200.0,261.0
2369,1089190800.0,207.0
2370,1089194400.0,155.0
2371,1089198000.0,193.0
2372,1089201600.0,195.0
2373,1089205200.0,159.0
2374,1089208800.0,120.0
2375,1089212400.0,228.0
2376,1089216000.0,348.0
2377,1089219600.0,337.0
2378,1089223200.0,282.0
2379,1089226800.0,228.0
2380,1089230400.0,168.0
2381,1089234000.0,173.0
2382,1089237600.0,87.0
2383,1089241200.0,65.0
2384,1089244800.0,43.0
2385,1089252000.0,43.0
2386,1089255600.0,66.0
2387,1089259200.0,57.0
2388,1089262800.0,231.0
2389,1089266400.0,219.0
2390,1089270000.0,288.0
2391,1089273600.0,312.0
2392,1089277200.0,361.0
2393,1089280800.0,147.0
2394,1089284400.0,111.0
2395,1089288000.0,98.0
2396,1089291600.0,156.0
2397,1089295200.0,213.0
2398,1089298800.0,250.0
2399,1089302400.0,253.0
2400,1089306000.0,317.0
2401,1089309600.0,309.0
2402,1089313200.0,201.0
2403,1089316800.0,173.0
2404,1089320400.0,156.0
2405,1089324000.0,190.0
2406,1089327600.0,129.0
2407,1089331200.0,65.0
2408,1089338400.0,29.0
2409,1089342000.0,58.0
2410,1089345600.0,92.0
2411,1089349200.0,228.0
2412,1089352800.0,172.0
2413,1089356400.0,154.0
2414,1089360000.0,166.0
2415,1089363600.0,149.0
2416,1089367200.0,111.0
2417,1089370800.0,145.0
2418,1089374400.0,105.0
2419,1089378000.0,113.0
2420,1089381600.0,115.0
2421,1089385200.0,202.0
2422,1089388800.0,180.0
2423,1089392400.0,190.0
2424,1089396000.0,207.0
2425,1089399600.0,113.0
2426,1089403200.0,98.0
2427,1089406800.0,152.0
2428,1089410400.0,161.0
2429,1089414000.0,91.0
2430,1089417600.0,57.0
2431,1089424800.0,22.0
2432,1089428400.0,41.0
2433,1089432000.0,53.0
2434,1089435600.0,92.0
2435,1089439200.0,91.0
2436,1089442800.0,89.0
2437,1089446400.0,81.0
2438,1089450000.0,66.0
2439,1089453600.0,53.0
2440,1089457200.0,61.0
2441,1089460800.0,48.0
2442,1089464400.0,39.0
2443,1089468000.0,41.0
2444,1089471600.0,48.0
2445,1089475200.0,50.0
2446,1089478800.0,51.0
2447,1089482400.0,70.0
2448,1089486000.0,89.0
2449,1089489600.0,100.0
2450,1089493200.0,139.0
2451,1089496800.0,176.0
2452,1089500400.0,71.0
2453,1089504000.0,37.0
2454,1089511200.0,30.0
2455,1089514800.0,29.0
2456,1089518400.0,25.0
2457,1089522000.0,40.0
2458,1089525600.0,32.0
2459,1089529200.0,43.0
2460,1089532800.0,44.0
2461,1089536400.0,35.0
2462,1089540000.0,32.0
2463,1089543600.0,21.0
2464,1089547200.0,10.0
2465,1089550800.0,22.0
2466,1089554400.0,46.0
2467,1089558000.0,66.0
2468,1089561600.0,49.0
2469,1089565200.0,86.0
2470,1089568800.0,111.0
2471,1089572400.0,143.0
2472,1089576000.0,184.0
2473,1089579600.0,134.0
2474,1089583200.0,78.0
2475,1089586800.0,50.0
2476,1089590400.0,13.0
2477,1089597600.0,24.0
2478,1089601200.0,43.0
2479,1089604800.0,146.0
2480,1089608400.0,333.0
2481,1089612000.0,298.0
2482,1089615600.0,178.0
2483,1089619200.0,177.0
2484,1089622800.0,172.0
2485,1089626400.0,183.0
2486,1089630000.0,164.0
2487,1089633600.0,122.0
2488,1089637200.0,105.0
2489,1089640800.0,144.0
2490,1089644400.0,220.0
2491,1089648000.0,207.0
2492,1089651600.0,210.0
2493,1089655200.0,175.0
2494,1089658800.0,117.0
2495,1089662400.0,93.0
2496,1089666000.0,118.0
2497,1089669600.0,132.0
2498,1089673200.0,88.0
2499,1089676800.0,43.0
2500,1089684000.0,44.0
2501,1089687600.0,50.0
2502,1089691200.0,101.0
2503,1089694800.0,339.0
2504,1089698400.0,379.0
2505,1089702000.0,321.0
2506,1089705600.0,272.0
2507,1089709200.0,278.0
2508,1089712800.0,253.0
2509,1089716400.0,187.0
2510,1089720000.0,149.0
2511,1089723600.0,89.0
2512,1089727200.0,124.0
2513,1089730800.0,206.0
2514,1089734400.0,241.0
2515,1089738000.0,303.0
2516,1089741600.0,294.0
2517,1089745200.0,203.0
2518,1089748800.0,176.0
2519,1089752400.0,155.0
2520,1089756000.0,108.0
2521,1089759600.0,72.0
2522,1089763200.0,65.0
2523,1089770400.0,39.0
2524,1089774000.0,79.0
2525,1089777600.0,140.0
2526,1089781200.0,427.0
2527,1089784800.0,366.0
2528,1089788400.0,311.0
2529,1089792000.0,275.0
2530,1089795600.0,195.0
2531,1089799200.0,144.0
2532,1089802800.0,162.0
2533,1089806400.0,200.0
2534,1089810000.0,176.0
2535,1089813600.0,203.0
2536,1089817200.0,237.0
2537,1089820800.0,263.0
2538,1089824400.0,300.0
2539,1089828000.0,189.0
2540,1089831600.0,185.0
2541,1089835200.0,134.0
2542,1089838800.0,96.0
2543,1089842400.0,122.0
2544,1089846000.0,64.0
2545,1089849600.0,30.0
2546,1089856800.0,23.0
2547,1089860400.0,36.0
2548,1089864000.0,58.0
2549,1089867600.0,168.0
2550,1089871200.0,306.0
2551,1089874800.0,231.0
2552,1089878400.0,157.0
2553,1089882000.0,132.0
2554,1089885600.0,136.0
2555,1089889200.0,127.0
2556,1089892800.0,125.0
2557,1089896400.0,138.0
2558,1089900000.0,163.0
2559,1089903600.0,259.0
2560,1089907200.0,236.0
2561,1089910800.0,245.0
2562,1089914400.0,344.0
2563,1089918000.0,188.0
2564,1089921600.0,149.0
2565,1089925200.0,102.0
2566,1089928800.0,99.0
2567,1089932400.0,48.0
2568,1089936000.0,36.0
2569,1089943200.0,30.0
2570,1089946800.0,56.0
2571,1089950400.0,51.0
2572,1089954000.0,172.0
2573,1089957600.0,316.0
2574,1089961200.0,269.0
2575,1089964800.0,196.0
2576,1089968400.0,206.0
2577,1089972000.0,156.0
2578,1089975600.0,120.0
2579,1089979200.0,161.0
2580,1089982800.0,114.0
2581,1089986400.0,191.0
2582,1089990000.0,236.0
2583,1089993600.0,287.0
2584,1089997200.0,266.0
2585,1090000800.0,274.0
2586,1090004400.0,196.0
2587,1090008000.0,144.0
2588,1090011600.0,142.0
2589,1090015200.0,124.0
2590,1090018800.0,93.0
2591,1090022400.0,71.0
2592,1090029600.0,56.0
2593,1090033200.0,46.0
2594,1090036800.0,51.0
2595,1090040400.0,83.0
2596,1090044000.0,175.0
2597,1090047600.0,148.0
2598,1090051200.0,167.0
2599,1090054800.0,120.0
2600,1090058400.0,78.0
2601,1090062000.0,76.0
2602,1090065600.0,45.0
2603,1090069200.0,54.0
2604,1090072800.0,70.0
2605,1090076400.0,87.0
2606,1090080000.0,69.0
2607,1090083600.0,95.0
2608,1090087200.0,107.0
2609,1090090800.0,88.0
2610,1090094400.0,100.0
2611,1090098000.0,125.0
2612,1090101600.0,132.0
2613,1090105200.0,57.0
2614,1090108800.0,46.0
2615,1090116000.0,34.0
2616,1090119600.0,33.0
2617,1090123200.0,50.0
2618,1090126800.0,39.0
2619,1090130400.0,84.0
2620,1090134000.0,93.0
2621,1090137600.0,82.0
2622,1090141200.0,73.0
2623,1090144800.0,43.0
2624,1090148400.0,39.0
2625,1090152000.0,27.0
2626,1090155600.0,46.0
2627,1090159200.0,53.0
2628,1090162800.0,38.0
2629,1090166400.0,39.0
2630,1090170000.0,49.0
2631,1090173600.0,68.0
2632,1090177200.0,102.0
2633,1090180800.0,123.0
2634,1090184400.0,106.0
2635,1090188000.0,66.0
2636,1090191600.0,43.0
2637,1090195200.0,33.0
2638,1090202400.0,33.0
2639,1090206000.0,75.0
2640,1090209600.0,111.0
2641,1090213200.0,250.0
2642,1090216800.0,313.0
2643,1090220400.0,263.0
2644,1090224000.0,282.0
2645,1090227600.0,226.0
2646,1090231200.0,176.0
2647,1090234800.0,120.0
2648,1090238400.0,96.0
2649,1090242000.0,115.0
2650,1090245600.0,108.0
2651,1090249200.0,142.0
2652,1090252800.0,219.0
2653,1090256400.0,193.0
2654,1090260000.0,128.0
2655,1090263600.0,127.0
2656,1090267200.0,132.0
2657,1090270800.0,77.0
2658,1090274400.0,72.0
2659,1090278000.0,57.0
2660,1090281600.0,56.0
2661,1090288800.0,64.0
2662,1090292400.0,52.0
2663,1090296000.0,122.0
2664,1090299600.0,314.0
2665,1090303200.0,395.0
2666,1090306800.0,357.0
2667,1090310400.0,308.0
2668,1090314000.0,184.0
2669,1090317600.0,128.0
2670,1090321200.0,125.0
2671,1090324800.0,135.0
2672,1090328400.0,158.0
2673,1090332000.0,106.0
2674,1090335600.0,163.0
2675,1090339200.0,143.0
2676,1090342800.0,96.0
2677,1090346400.0,127.0
2678,1090350000.0,95.0
2679,1090353600.0,104.0
2680,1090357200.0,131.0
2681,1090360800.0,92.0
2682,1090364400.0,53.0
2683,1090368000.0,45.0
2684,1090375200.0,19.0
2685,1090378800.0,75.0
2686,1090382400.0,84.0
2687,1090386000.0,160.0
2688,1090389600.0,286.0
2689,1090393200.0,212.0
2690,1090396800.0,279.0
2691,1090400400.0,207.0
2692,1090404000.0,140.0
2693,1090407600.0,110.0
2694,1090411200.0,67.0
2695,1090414800.0,98.0
2696,1090418400.0,97.0
2697,1090422000.0,87.0
2698,1090425600.0,124.0
2699,1090429200.0,165.0
2700,1090432800.0,164.0
2701,1090436400.0,122.0
2702,1090440000.0,134.0
2703,1090443600.0,121.0
2704,1090447200.0,112.0
2705,1090450800.0,62.0
2706,1090454400.0,50.0
2707,1090461600.0,72.0
2708,1090465200.0,48.0
2709,1090468800.0,58.0
2710,1090472400.0,306.0
2711,1090476000.0,351.0
2712,1090479600.0,252.0
2713,1090483200.0,266.0
2714,1090486800.0,159.0
2715,1090490400.0,144.0
2716,1090494000.0,117.0
2717,1090497600.0,108.0
2718,1090501200.0,153.0
2719,1090504800.0,166.0
2720,1090508400.0,179.0
2721,1090512000.0,225.0
2722,1090515600.0,261.0
2723,1090519200.0,228.0
2724,1090522800.0,137.0
2725,1090526400.0,116.0
2726,1090530000.0,143.0
2727,1090533600.0,157.0
2728,1090537200.0,72.0
2729,1090540800.0,42.0
2730,1090548000.0,34.0
2731,1090551600.0,74.0
2732,1090555200.0,75.0
2733,1090558800.0,199.0
2734,1090562400.0,262.0
2735,1090566000.0,236.0
2736,1090569600.0,186.0
2737,1090573200.0,132.0
2738,1090576800.0,140.0
2739,1090580400.0,143.0
2740,1090584000.0,99.0
2741,1090587600.0,107.0
2742,1090591200.0,130.0
2743,1090594800.0,133.0
2744,1090598400.0,188.0
2745,1090602000.0,155.0
2746,1090605600.0,154.0
2747,1090609200.0,95.0
2748,1090612800.0,110.0
2749,1090616400.0,116.0
2750,1090620000.0,153.0
2751,1090623600.0,111.0
2752,1090627200.0,79.0
2753,1090634400.0,47.0
2754,1090638000.0,61.0
2755,1090641600.0,56.0
2756,1090645200.0,69.0
2757,1090648800.0,109.0
2758,1090652400.0,111.0
2759,1090656000.0,150.0
2760,1090659600.0,87.0
2761,1090663200.0,64.0
2762,1090666800.0,47.0
2763,1090670400.0,34.0
2764,1090674000.0,37.0
2765,1090677600.0,49.0
2766,1090681200.0,54.0
2767,1090684800.0,70.0
2768,1090688400.0,76.0
2769,1090692000.0,59.0
2770,1090695600.0,44.0
2771,1090699200.0,47.0
2772,1090702800.0,71.0
2773,1090706400.0,90.0
2774,1090710000.0,45.0
2775,1090713600.0,44.0
2776,1090720800.0,15.0
2777,1090724400.0,10.0
2778,1090728000.0,19.0
2779,1090731600.0,20.0
2780,1090735200.0,30.0
2781,1090738800.0,24.0
2782,1090742400.0,35.0
2783,1090746000.0,48.0
2784,1090749600.0,41.0
2785,1090753200.0,37.0
2786,1090756800.0,32.0
2787,1090760400.0,43.0
2788,1090764000.0,28.0
2789,1090767600.0,38.0
2790,1090771200.0,72.0
2791,1090774800.0,89.0
2792,1090778400.0,103.0
2793,1090782000.0,77.0
2794,1090785600.0,84.0
2795,1090789200.0,82.0
2796,1090792800.0,81.0
2797,1090796400.0,50.0
2798,1090800000.0,30.0
2799,1090807200.0,14.0
2800,1090810800.0,51.0
2801,1090814400.0,120.0
2802,1090818000.0,180.0
2803,1090821600.0,168.0
2804,1090825200.0,111.0
2805,1090828800.0,111.0
2806,1090832400.0,97.0
2807,1090836000.0,90.0
2808,1090839600.0,87.0
2809,1090843200.0,67.0
2810,1090846800.0,84.0
2811,1090850400.0,86.0
2812,1090854000.0,124.0
2813,1090857600.0,144.0
2814,1090861200.0,130.0
2815,1090864800.0,122.0
2816,1090868400.0,82.0
2817,1090872000.0,62.0
2818,1090875600.0,65.0
2819,1090879200.0,52.0
2820,1090882800.0,22.0
2821,1090886400.0,27.0
2822,1090893600.0,29.0
2823,1090897200.0,29.0
2824,1090900800.0,135.0
2825,1090904400.0,181.0
2826,1090908000.0,119.0
2827,1090911600.0,116.0
2828,1090915200.0,143.0
2829,1090918800.0,126.0
2830,1090922400.0,94.0
2831,1090926000.0,96.0
2832,1090929600.0,90.0
2833,1090933200.0,93.0
2834,1090936800.0,101.0
2835,1090940400.0,123.0
2836,1090944000.0,136.0
2837,1090947600.0,109.0
2838,1090951200.0,124.0
2839,1090954800.0,82.0
2840,1090958400.0,69.0
2841,1090962000.0,60.0
2842,1090965600.0,90.0
2843,1090969200.0,58.0
2844,1090972800.0,53.0
2845,1090980000.0,45.0
2846,1090983600.0,61.0
2847,1090987200.0,76.0
2848,1090990800.0,144.0
2849,1090994400.0,221.0
2850,1090998000.0,282.0
2851,1091001600.0,235.0
2852,1091005200.0,113.0
2853,1091008800.0,93.0
2854,1091012400.0,88.0
2855,1091016000.0,87.0
2856,1091019600.0,109.0
2857,1091023200.0,106.0
2858,1091026800.0,182.0
2859,1091034000.0,144.0
2860,1091037600.0,144.0
2861,1091041200.0,84.0
2862,1091044800.0,74.0
2863,1091048400.0,80.0
2864,1091052000.0,78.0
2865,1091055600.0,50.0
2866,1091059200.0,18.0
2867,1091066400.0,21.0
2868,1091070000.0,62.0
2869,1091073600.0,74.0
2870,1091077200.0,171.0
2871,1091080800.0,287.0
2872,1091084400.0,230.0
2873,1091088000.0,261.0
2874,1091091600.0,178.0
2875,1091095200.0,116.0
2876,1091098800.0,96.0
2877,1091102400.0,83.0
2878,1091106000.0,120.0
2879,1091109600.0,108.0
2880,1091113200.0,115.0
2881,1091116800.0,102.0
2882,1091120400.0,118.0
2883,1091124000.0,107.0
2884,1091127600.0,129.0
2885,1091131200.0,133.0
2886,1091134800.0,98.0
2887,1091138400.0,110.0
2888,1091142000.0,62.0
2889,1091145600.0,55.0
2890,1091152800.0,35.0
2891,1091156400.0,52.0
2892,1091160000.0,36.0
2893,1091163600.0,182.0
2894,1091167200.0,297.0
2895,1091170800.0,237.0
2896,1091174400.0,235.0
2897,1091178000.0,158.0
2898,1091181600.0,89.0
2899,1091185200.0,80.0
2900,1091188800.0,93.0
2901,1091192400.0,96.0
2902,1091196000.0,98.0
2903,1091199600.0,104.0
2904,1091203200.0,121.0
2905,1091206800.0,116.0
2906,1091210400.0,121.0
2907,1091214000.0,114.0
2908,1091217600.0,112.0
2909,1091221200.0,81.0
2910,1091224800.0,220.0
2911,1091228400.0,81.0
2912,1091232000.0,43.0
2913,1091239200.0,26.0
2914,1091242800.0,40.0
2915,1091246400.0,72.0
2916,1091250000.0,68.0
2917,1091253600.0,89.0
2918,1091257200.0,151.0
2919,1091260800.0,215.0
2920,1091264400.0,196.0
2921,1091268000.0,161.0
2922,1091271600.0,120.0
2923,1091275200.0,88.0
2924,1091278800.0,38.0
2925,1091282400.0,47.0
2926,1091286000.0,40.0
2927,1091289600.0,58.0
2928,1091293200.0,71.0
2929,1091296800.0,90.0
2930,1091300400.0,95.0
2931,1091304000.0,85.0
2932,1091307600.0,119.0
2933,1091311200.0,106.0
2934,1091314800.0,77.0
2935,1091318400.0,28.0
2936,1091325600.0,21.0
2937,1091329200.0,17.0
2938,1091332800.0,24.0
2939,1091336400.0,19.0
2940,1091340000.0,39.0
2941,1091343600.0,46.0
2942,1091347200.0,53.0
2943,1091350800.0,32.0
2944,1091354400.0,30.0
2945,1091358000.0,24.0
2946,1091361600.0,34.0
2947,1091365200.0,63.0
2948,1091368800.0,69.0
2949,1091372400.0,61.0
2950,1091376000.0,73.0
2951,1091379600.0,75.0
2952,1091383200.0,69.0
2953,1091386800.0,71.0
2954,1091390400.0,73.0
2955,1091394000.0,86.0
2956,1091397600.0,65.0
2957,1091401200.0,74.0
2958,1091404800.0,45.0
2959,1091412000.0,2.0
2960,1091415600.0,29.0
2961,1091419200.0,42.0
